Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2021-04-09;Madagascar;27034;486;23293;1.80;86.16;12.04

2021-04-09;Îles Marshall;4;0;4;0.00;100.00;0.00

2021-04-09;Macédoine;140065;4150;113430;2.96;80.98;16.05

2021-04-09;Mali;11393;404;7081;3.55;62.15;34.30

2021-04-09;Birmanie;142558;3206;131845;2.25;92.49;5.27

2021-04-09;Mongolie;14183;20;8875;0.14;62.57;37.28

2021-04-09;Macao;49;0;48;0.00;97.96;2.04

2021-04-09;Martinique;8163;54;98;0.66;1.20;98.14

2021-04-09;Mauritanie;18005;450;17307;2.50;96.12;1.38

2021-04-09;Malte;29511;401;28561;1.36;96.78;1.86

2021-04-09;Maurice;1183;12;730;1.01;61.71;37.28

2021-04-09;Maldives;25436;67;22276;0.26;87.58;12.16

2021-04-09;Malawi;33779;1126;31239;3.33;92.48;4.19

2021-04-09;Mexique;2272064;207020;1765244;9.11;77.69;13.20

2021-04-09;Malaisie;357607;1313;341489;0.37;95.49;4.14

2021-04-09;Mozambique;68506;789;58336;1.15;85.15;13.69

2021-04-09;Namibie;45193;559;43483;1.24;96.22;2.55

2021-04-09;Nouvelle-Calédonie;121;0;58;0.00;47.93;52.07

2021-04-09;Niger;5062;188;4746;3.71;93.76;2.53

2021-04-09;Nigéria;163652;2059;154073;1.26;94.15;4.60

2021-04-09;Nicaragua;6727;179;4225;2.66;62.81;34.53

2021-04-09;Pays-Bas;1358016;16915;17700;1.25;1.30;97.45

2021-04-09;Norvège;102719;684;17998;0.67;17.52;81.81

2021-04-09;Népal;279388;3038;273735;1.09;97.98;0.94

2021-04-09;Nouvelle-Zélande;2571;26;2440;1.01;94.90;4.08

2021-04-09;Oman;168005;1747;149969;1.04;89.26;9.70

2021-04-09;Panama;358098;6156;347483;1.72;97.04;1.25

2021-04-09;Pérou;1628519;54285;1547807;3.33;95.04;1.62

2021-04-09;Polynésie Française;18652;141;4842;0.76;25.96;73.28

2021-04-09;Papouasie-Nouvelle-Guinée;7839;68;846;0.87;10.79;88.34

2021-04-09;Philippines;840554;14520;647683;1.73;77.05;21.22

2021-04-09;Pakistan;715968;15329;627561;2.14;87.65;10.21

2021-04-09;Pologne;2528006;57427;2107776;2.27;83.38;14.35

2021-04-09;Palestine;264395;2812;229876;1.06;86.94;11.99

2021-04-09;Portugal;826327;16904;783523;2.05;94.82;3.13

2021-04-09;Paraguay;232142;4698;189971;2.02;81.83;16.14

2021-04-09;Qatar;188100;324;168534;0.17;89.60;10.23

2021-04-09;Réunion;17508;123;16011;0.70;91.45;7.85

2021-04-09;Roumanie;998555;24867;896573;2.49;89.79;7.72

2021-04-09;Serbie;636418;5659;0;0.89;0.00;99.11

2021-04-09;Russie;4572053;100554;4200282;2.20;91.87;5.93

2021-04-09;Rwanda;23260;314;20991;1.35;90.25;8.40

2021-04-09;Arabie Saoudite;396758;6737;382198;1.70;96.33;1.97

2021-04-09;Îles Salomon;19;0;18;0.00;94.74;5.26

2021-04-09;Seychelles;4395;24;4091;0.55;93.08;6.37

2021-04-09;Soudan;31833;2063;24214;6.48;76.07;17.45

2021-04-09;Suède;857401;13621;0;1.59;0.00;98.41

2021-04-09;Singapour;60601;30;60304;0.05;99.51;0.44

2021-04-09;Slovénie;224699;4100;206688;1.82;91.98;6.19

2021-04-09;Slovaquie;369393;10411;255300;2.82;69.11;28.07

2021-04-09;Sierra Leone;3995;79;2828;1.98;70.79;27.23

2021-04-09;Saint-Marin;4944;85;4419;1.72;89.38;8.90

2021-04-09;Sénégal;39307;1074;38031;2.73;96.75;0.51

2021-04-09;Somalie;12271;605;5129;4.93;41.80;53.27

2021-04-09;Suriname;9265;178;8647;1.92;93.33;4.75

2021-04-09;Soudan du sud;10340;114;10090;1.10;97.58;1.32

2021-04-09;Sao Tomé-et-Principe;2261;35;2172;1.55;96.06;2.39

2021-04-09;El Salvador;65491;2044;62340;3.12;95.19;1.69

2021-04-09;Syrie;20008;1360;13780;6.80;68.87;24.33

2021-04-09;Eswatini;17370;669;16642;3.85;95.81;0.34

2021-04-09;Tchad;4619;167;4279;3.62;92.64;3.75

2021-04-09;Togo;11814;116;8985;0.98;76.05;22.96

2021-04-09;Thaïlande;30869;96;26873;0.31;87.05;12.63

2021-04-09;Tadjikistan;13308;90;13218;0.68;99.32;0.00

2021-04-09;Timor-Leste;877;1;395;0.11;45.04;54.85

2021-04-09;Tunisie;268837;9179;223391;3.41;83.10;13.49

2021-04-09;Turquie;3745657;33454;3268678;0.89;87.27;11.84

2021-04-09;Trinité-et-Tobago;8323;145;7712;1.74;92.66;5.60

2021-04-09;Taïwan;1054;10;1018;0.95;96.58;2.47

2021-04-09;Tanzanie;509;21;183;4.13;35.95;59.92

2021-04-09;Ukraine;1875605;38074;1443522;2.03;76.96;21.01

2021-04-09;Ouganda;41086;337;40685;0.82;99.02;0.16

2021-04-09;États-Unis;31084962;561164;0;1.81;0.00;98.19

2021-04-09;Uruguay;137946;1363;104241;0.99;75.57;23.45

2021-04-09;Ouzbékistan;84529;634;82415;0.75;97.50;1.75

2021-04-09;Vatican;27;0;15;0.00;55.56;44.44

2021-04-09;St-Vincent / Grenadines;1789;10;1635;0.56;91.39;8.05

2021-04-09;Venezuela;172461;1739;155662;1.01;90.26;8.73

2021-04-09;Viet Nam;2683;35;2429;1.30;90.53;8.16

2021-04-09;Vanuatu;3;0;1;0.00;33.33;66.67

2021-04-09;Samoa;3;0;2;0.00;66.67;33.33

2021-04-09;Kosovo;95886;1968;80344;2.05;83.79;14.16

2021-04-09;Yémen;5233;1022;1987;19.53;37.97;42.50

2021-04-09;Mayotte;19643;167;2964;0.85;15.09;84.06

2021-04-09;Afrique du Sud;1556242;53226;1481637;3.42;95.21;1.37

2021-04-09;Zambie;89783;1226;85559;1.37;95.30;3.34

2021-04-09;Zimbabwe;37147;1535;34831;4.13;93.77;2.10

2021-04-09;Autres;721;15;706;2.08;97.92;0.00

2021-04-08;Autres;721;15;706;2.08;97.92;0.00

2021-04-08;Zimbabwe;37052;1532;34814;4.13;93.96;1.91

2021-04-08;Zambie;89592;1225;85446;1.37;95.37;3.26

2021-04-08;Afrique du Sud;1554975;53173;1480632;3.42;95.22;1.36

2021-04-08;Mayotte;19490;167;2964;0.86;15.21;83.94

2021-04-08;Yémen;5133;1004;1946;19.56;37.91;42.53

2021-04-08;Kosovo;95886;1968;80344;2.05;83.79;14.16

2021-04-08;Samoa;3;0;2;0.00;66.67;33.33

2021-04-08;Vanuatu;3;0;1;0.00;33.33;66.67

2021-04-08;Viet Nam;2668;35;2429;1.31;91.04;7.65

2021-04-08;Venezuela;171373;1720;154811;1.00;90.34;8.66

2021-04-08;St-Vincent / Grenadines;1774;10;1627;0.56;91.71;7.72

2021-04-08;Vatican;27;0;15;0.00;55.56;44.44

2021-04-08;Ouzbékistan;84322;634;82234;0.75;97.52;1.72

2021-04-08;Uruguay;130657;1275;101241;0.98;77.49;21.54

2021-04-08;États-Unis;31002264;560292;0;1.81;0.00;98.19

2021-04-08;Ouganda;41062;337;40685;0.82;99.08;0.10

2021-04-08;Ukraine;1855806;37649;1432220;2.03;77.18;20.80

2021-04-08;Tanzanie;509;21;183;4.13;35.95;59.92

2021-04-08;Taïwan;1050;10;1007;0.95;95.90;3.14

2021-04-08;Trinité-et-Tobago;8276;145;7699;1.75;93.03;5.22

2021-04-08;Turquie;3689866;33201;3232892;0.90;87.62;11.48

2021-04-08;Tunisie;266827;9136;222461;3.42;83.37;13.20

2021-04-08;Timor-Leste;787;1;384;0.13;48.79;51.08

2021-04-08;Tadjikistan;13308;90;13218;0.68;99.32;0.00

2021-04-08;Thaïlande;30310;95;26873;0.31;88.66;11.03

2021-04-08;Togo;11649;115;8797;0.99;75.52;23.50

2021-04-08;Tchad;4616;167;4254;3.62;92.16;4.22

2021-04-08;Eswatini;17367;669;16639;3.85;95.81;0.34

2021-04-08;Syrie;19883;1352;13666;6.80;68.73;24.47

2021-04-08;El Salvador;65491;2040;62340;3.11;95.19;1.70

2021-04-08;Sao Tomé-et-Principe;2255;35;2154;1.55;95.52;2.93

2021-04-08;Soudan du sud;10324;114;10061;1.10;97.45;1.44

2021-04-08;Suriname;9254;178;8643;1.92;93.40;4.68

2021-04-08;Somalie;12271;605;5129;4.93;41.80;53.27

2021-04-08;Sénégal;39237;1073;37970;2.73;96.77;0.49

2021-04-08;Saint-Marin;4932;85;4411;1.72;89.44;8.84

2021-04-08;Sierra Leone;3993;79;2826;1.98;70.77;27.25

2021-04-08;Slovaquie;368470;10322;255300;2.80;69.29;27.91

2021-04-08;Slovénie;223416;4097;205655;1.83;92.05;6.12

2021-04-08;Singapour;60575;30;60284;0.05;99.52;0.43

2021-04-08;Suède;849629;13595;0;1.60;0.00;98.40

2021-04-08;Soudan;31833;2063;24214;6.48;76.07;17.45

2021-04-08;Seychelles;4395;24;4091;0.55;93.08;6.37

2021-04-08;Îles Salomon;19;0;18;0.00;94.74;5.26

2021-04-08;Arabie Saoudite;395854;6728;381658;1.70;96.41;1.89

2021-04-08;Rwanda;23152;314;20870;1.36;90.14;8.50

2021-04-08;Russie;4563026;100158;4190701;2.19;91.84;5.96

2021-04-08;Serbie;633013;5620;0;0.89;0.00;99.11

2021-04-08;Roumanie;993613;24733;890528;2.49;89.63;7.89

2021-04-08;Réunion;17508;123;16011;0.70;91.45;7.85

2021-04-08;Qatar;187150;322;168001;0.17;89.77;10.06

2021-04-08;Paraguay;229595;4644;188340;2.02;82.03;15.95

2021-04-08;Portugal;825633;16899;782895;2.05;94.82;3.13

2021-04-08;Palestine;262017;2781;227988;1.06;87.01;11.93

2021-04-08;Pologne;2499507;56659;2076504;2.27;83.08;14.66

2021-04-08;Pakistan;710829;15229;625789;2.14;88.04;9.82

2021-04-08;Philippines;828366;14119;646968;1.70;78.10;20.19

2021-04-08;Papouasie-Nouvelle-Guinée;7839;68;846;0.87;10.79;88.34

2021-04-08;Polynésie Française;18647;141;4842;0.76;25.97;73.28

2021-04-08;Pérou;1617864;53978;1527112;3.34;94.39;2.27

2021-04-08;Panama;357704;6152;347060;1.72;97.02;1.26

2021-04-08;Oman;168005;1747;149969;1.04;89.26;9.70

2021-04-08;Nouvelle-Zélande;2561;26;2440;1.02;95.28;3.71

2021-04-08;Népal;279100;3038;273608;1.09;98.03;0.88

2021-04-08;Norvège;101960;684;17998;0.67;17.65;81.68

2021-04-08;Pays-Bas;1350034;16873;17433;1.25;1.29;97.46

2021-04-08;Nicaragua;6727;179;4225;2.66;62.81;34.53

2021-04-08;Nigéria;163581;2058;154005;1.26;94.15;4.60

2021-04-08;Niger;5058;188;4737;3.72;93.65;2.63

2021-04-08;Nouvelle-Calédonie;121;0;58;0.00;47.93;52.07

2021-04-08;Namibie;45054;557;43354;1.24;96.23;2.54

2021-04-08;Mozambique;68466;788;58129;1.15;84.90;13.95

2021-04-08;Malaisie;355753;1308;340242;0.37;95.64;3.99

2021-04-08;Mexique;2267019;206146;1765244;9.09;77.87;13.04

2021-04-08;Malawi;33738;1125;31140;3.33;92.30;4.37

2021-04-08;Maldives;25304;67;22166;0.26;87.60;12.14

2021-04-08;Maurice;1171;12;730;1.02;62.34;36.64

2021-04-08;Malte;29463;401;28508;1.36;96.76;1.88

2021-04-08;Mauritanie;17995;450;17297;2.50;96.12;1.38

2021-04-08;Martinique;8163;54;98;0.66;1.20;98.14

2021-04-08;Macao;49;0;48;0.00;97.96;2.04

2021-04-08;Mongolie;13494;19;8522;0.14;63.15;36.71

2021-04-08;Birmanie;142549;3206;131834;2.25;92.48;5.27

2021-04-08;Mali;11254;402;7057;3.57;62.71;33.72

2021-04-08;Macédoine;138891;4108;112619;2.96;81.08;15.96

2021-04-08;Îles Marshall;4;0;4;0.00;100.00;0.00

2021-04-08;Madagascar;26475;475;23092;1.79;87.22;10.98

2021-04-08;Saint Martin;1693;12;1399;0.71;82.63;16.66

2021-04-08;Montenegro;93566;1345;87388;1.44;93.40;5.17

2021-04-08;Moldavie;239146;5307;219728;2.22;91.88;5.90

2021-04-08;Monaco;2364;30;2213;1.27;93.61;5.12

2021-04-08;Maroc;500323;8873;486913;1.77;97.32;0.91

2021-04-08;Libye;166156;2799;151853;1.68;91.39;6.92

2021-04-08;Lettonie;105916;1963;97019;1.85;91.60;6.55

2021-04-08;Luxembourg;63180;762;58874;1.21;93.18;5.61

2021-04-08;Lituanie;223127;3647;203803;1.63;91.34;7.03

2021-04-08;Lesotho;10707;315;4471;2.94;41.76;55.30

2021-04-08;Libéria;2042;85;1899;4.16;93.00;2.84

2021-04-08;Sri Lanka;94253;591;91044;0.63;96.60;2.78

2021-04-08;Sainte-Lucie;4312;63;4142;1.46;96.06;2.48

2021-04-08;Liechtenstein;2714;56;2605;2.06;95.98;1.95

2021-04-08;Liban;489428;6549;395261;1.34;80.76;17.90

2021-04-08;Laos;49;0;47;0.00;95.92;4.08

2021-04-08;Kazakhstan;315102;3261;280972;1.03;89.17;9.80

2021-04-08;Koweït;242848;1383;227260;0.57;93.58;5.85

2021-04-08;Corée du Sud;108269;1764;98786;1.63;91.24;7.13

2021-04-08;Saint-Kitts-et-Nevis;44;0;44;0.00;100.00;0.00

2021-04-08;Comores;3758;146;3568;3.89;94.94;1.17

2021-04-08;Cambodge;3028;24;1914;0.79;63.21;36.00

2021-04-08;Kirghizistan;89660;1516;85607;1.69;95.48;2.83

2021-04-08;Kenya;143063;2292;97650;1.60;68.26;30.14

2021-04-08;Japon;496351;9311;456894;1.88;92.05;6.07

2021-04-08;Jordanie;655456;7565;576771;1.15;88.00;10.85

2021-04-08;Jamaïque;41604;646;18566;1.55;44.63;53.82

2021-04-08;Italie;3717602;112861;3060411;3.04;82.32;14.64

2021-04-08;Islande;6256;29;61117;0.46;976.93;-877.40

2021-04-08;Iran;2006934;63884;1684570;3.18;83.94;12.88

2021-04-08;Iraq;903439;14606;799327;1.62;88.48;9.91

2021-04-08;Inde;13060542;167642;11913292;1.28;91.22;7.50

2021-04-08;Israël;835486;6279;824748;0.75;98.71;0.53

2021-04-08;Irlande;239723;4737;23364;1.98;9.75;88.28

2021-04-08;Indonésie;1552880;42227;1399382;2.72;90.12;7.17

2021-04-08;Hongrie;698490;22681;419765;3.25;60.10;36.66

2021-04-08;Haïti;12803;252;11427;1.97;89.25;8.78

2021-04-08;Croatie;285765;6185;266813;2.16;93.37;4.47

2021-04-08;Honduras;193783;4715;74759;2.43;38.58;58.99

2021-04-08;Hong-Kong;11549;205;11174;1.78;96.75;1.47

2021-04-08;Guyana;10853;252;9517;2.32;87.69;9.99

2021-04-08;Guinée-Bissau;3664;66;3042;1.80;83.02;15.17

2021-04-08;Guatemala;199964;6955;183131;3.48;91.58;4.94

2021-04-08;Grèce;288230;8680;93764;3.01;32.53;64.46

2021-04-08;Guinée Équatoriale;7059;104;6683;1.47;94.67;3.85

2021-04-08;Guadeloupe;11890;177;2242;1.49;18.86;79.66

2021-04-08;Guinée;20554;131;18302;0.64;89.04;10.32

2021-04-08;Gambie;5564;166;5111;2.98;91.86;5.16

2021-04-08;Gibraltar;4276;94;4178;2.20;97.71;0.09

2021-04-08;Ghana;91109;752;88971;0.83;97.65;1.52

2021-04-08;Guyane Française;17318;94;9995;0.54;57.71;41.74

2021-04-08;Grenade;155;1;152;0.65;98.06;1.29

2021-04-08;Géorgie;286406;3849;276084;1.34;96.40;2.26

2021-04-08;Royaume-Uni;4380678;127130;9257;2.90;0.21;96.89

2021-04-08;Gabon;20265;124;17227;0.61;85.01;14.38

2021-04-08;France;4904418;97427;274469;1.99;5.60;92.42

2021-04-08;Îles Féroé;661;1;660;0.15;99.85;0.00

2021-04-08;Fidji;67;2;64;2.99;95.52;1.49

2021-04-08;Finlande;80842;866;46000;1.07;56.90;42.03

2021-04-08;Éthiopie;223665;3078;166752;1.38;74.55;24.07

2021-04-08;Espagne;3336637;76179;150376;2.28;4.51;93.21

2021-04-08;Érythrée;3393;10;3146;0.29;92.72;6.98

2021-04-08;Égypte;208082;12323;157889;5.92;75.88;18.20

2021-04-08;Estonie;112421;990;91789;0.88;81.65;17.47

2021-04-08;Équateur;341619;17115;290314;5.01;84.98;10.01

2021-04-08;Algérie;118116;3119;82289;2.64;69.67;27.69

2021-04-08;République Dominicaine;256031;3378;215405;1.32;84.13;14.55

2021-04-08;Dominique;165;0;159;0.00;96.36;3.64

2021-04-08;Danemark;235679;2436;224639;1.03;95.32;3.65

2021-04-08;Djibouti;9479;92;7388;0.97;77.94;21.09

2021-04-08;Allemagne;2966789;78049;2640300;2.63;89.00;8.37

2021-04-08;République Tchèque;1567848;27466;1434281;1.75;91.48;6.77

2021-04-08;Chypre;49988;268;2057;0.54;4.11;95.35

2021-04-08;Cap-vert;18422;176;16925;0.96;91.87;7.17

2021-04-08;Cuba;83515;443;77953;0.53;93.34;6.13

2021-04-08;Costa Rica;219846;3000;193857;1.36;88.18;10.46

2021-04-08;Colombie;2492081;65014;2355832;2.61;94.53;2.86

2021-04-08;Chine;90386;4636;85471;5.13;94.56;0.31

2021-04-08;Cameroun;61731;919;35261;1.49;57.12;41.39

2021-04-08;Chili;1051270;23979;986285;2.28;93.82;3.90

2021-04-08;Côte d'Ivoire;44975;258;43758;0.57;97.29;2.13

2021-04-08;Suisse;615024;10445;317600;1.70;51.64;46.66

2021-04-08;Congo (Brazzaville);10084;137;8208;1.36;81.40;17.25

2021-04-08;République Centrafricaine;5402;74;5056;1.37;93.59;5.04

2021-04-08;Rép. Dém. du Congo;28474;745;25841;2.62;90.75;6.63

2021-04-08;Canada;1043478;23196;956665;2.22;91.68;6.10

2021-04-08;Belize;12485;318;12106;2.55;96.96;0.49

2021-04-08;Bélarus;331808;2324;322223;0.70;97.11;2.19

2021-04-08;Botswana;41710;616;36958;1.48;88.61;9.92

2021-04-08;Bhoutan;900;1;874;0.11;97.11;2.78

2021-04-08;Bahamas;9339;189;8814;2.02;94.38;3.60

2021-04-08;Brésil;13279857;345025;11668734;2.60;87.87;9.53

2021-04-08;Bolivie;279207;12412;229036;4.45;82.03;13.52

2021-04-08;Brunéi Darussalam;216;3;202;1.39;93.52;5.09

2021-04-08;Saint Barthélemy;907;1;462;0.11;50.94;48.95

2021-04-08;Bénin;7515;93;6452;1.24;85.85;12.91

2021-04-08;Burundi;3027;6;773;0.20;25.54;74.26

2021-04-08;Bahreïn;153074;548;141911;0.36;92.71;6.93

2021-04-08;Bulgarie;367376;14170;281979;3.86;76.75;19.39

2021-04-08;Burkina Faso;12904;152;12556;1.18;97.30;1.52

2021-04-08;Belgique;913057;23348;0;2.56;0.00;97.44

2021-04-08;Bangladesh;666132;9521;565030;1.43;84.82;13.75

2021-04-08;Barbade;3704;44;3576;1.19;96.54;2.27

2021-04-08;Bosnie-Herzégovine;180831;7216;138294;3.99;76.48;19.53

2021-04-08;Azerbaïdjan;279181;3811;245881;1.37;88.07;10.56

2021-04-08;Australie;29390;909;23071;3.09;78.50;18.41

2021-04-08;Autriche;568914;9586;525682;1.68;92.40;5.91

2021-04-08;Argentine;2473751;57122;2188983;2.31;88.49;9.20

2021-04-08;Angola;23108;549;21557;2.38;93.29;4.34

2021-04-08;Arménie;200129;3675;179043;1.84;89.46;8.70

2021-04-08;Albanie;127509;2297;96129;1.80;75.39;22.81

2021-04-08;Antigua-et-Barbuda;1180;29;913;2.46;77.37;20.17

2021-04-08;Afghanistan;56943;2516;51956;4.42;91.24;4.34

2021-04-08;Émirats Arabes Unis;478131;1523;463032;0.32;96.84;2.84

2021-04-08;Andorre;12409;120;11692;0.97;94.22;4.81

2021-04-07;Andorre;12363;119;11616;0.96;93.96;5.08

2021-04-07;Émirats Arabes Unis;476019;1520;460841;0.32;96.81;2.87

2021-04-07;Afghanistan;56873;2512;51940;4.42;91.33;4.26

2021-04-07;Antigua-et-Barbuda;1177;29;911;2.46;77.40;20.14

2021-04-07;Albanie;127192;2291;95600;1.80;75.16;23.04

2021-04-07;Arménie;198898;3647;178227;1.83;89.61;8.56

2021-04-07;Angola;23010;547;21545;2.38;93.63;3.99

2021-04-07;Argentine;2450068;56832;2174625;2.32;88.76;8.92

2021-04-07;Autriche;566008;9546;522774;1.69;92.36;5.95

2021-04-07;Australie;29385;909;23056;3.09;78.46;18.44

2021-04-07;Azerbaïdjan;276464;3780;244540;1.37;88.45;10.18

2021-04-07;Bosnie-Herzégovine;179248;7132;137242;3.98;76.57;19.46

2021-04-07;Barbade;3691;43;3557;1.16;96.37;2.47

2021-04-07;Bangladesh;659278;9447;561639;1.43;85.19;13.38

2021-04-07;Belgique;908212;23301;0;2.57;0.00;97.43

2021-04-07;Burkina Faso;12873;150;12540;1.17;97.41;1.42

2021-04-07;Bulgarie;364419;14034;278665;3.85;76.47;19.68

2021-04-07;Bahreïn;151931;547;141119;0.36;92.88;6.76

2021-04-07;Burundi;3017;6;773;0.20;25.62;74.18

2021-04-07;Bénin;7313;93;6452;1.27;88.23;10.50

2021-04-07;Saint Barthélemy;775;1;462;0.13;59.61;40.26

2021-04-07;Brunéi Darussalam;215;3;198;1.40;92.09;6.51

2021-04-07;Bolivie;277966;12385;227812;4.46;81.96;13.59

2021-04-07;Brésil;13193205;340776;11592159;2.58;87.86;9.55

2021-04-07;Bahamas;9296;189;8811;2.03;94.78;3.18

2021-04-07;Bhoutan;900;1;874;0.11;97.11;2.78

2021-04-07;Botswana;41710;616;36958;1.48;88.61;9.92

2021-04-07;Bélarus;330536;2314;320844;0.70;97.07;2.23

2021-04-07;Belize;12485;318;12106;2.55;96.96;0.49

2021-04-07;Canada;1035242;23160;950990;2.24;91.86;5.90

2021-04-07;Rép. Dém. du Congo;28410;745;25841;2.62;90.96;6.42

2021-04-07;République Centrafricaine;5353;73;5024;1.36;93.85;4.78

2021-04-07;Congo (Brazzaville);10084;137;8208;1.36;81.40;17.25

2021-04-07;Suisse;612575;10432;317600;1.70;51.85;46.45

2021-04-07;Côte d'Ivoire;44880;257;43446;0.57;96.80;2.62

2021-04-07;Chili;1043022;23796;980245;2.28;93.98;3.74

2021-04-07;Cameroun;57337;851;35261;1.48;61.50;37.02

2021-04-07;Chine;90365;4636;85464;5.13;94.58;0.29

2021-04-07;Colombie;2479617;64767;2345471;2.61;94.59;2.80

2021-04-07;Costa Rica;219846;3000;193857;1.36;88.18;10.46

2021-04-07;Cuba;82601;442;76883;0.54;93.08;6.39

2021-04-07;Cap-vert;18214;175;16811;0.96;92.30;6.74

2021-04-07;Chypre;49366;266;2057;0.54;4.17;95.29

2021-04-07;République Tchèque;1560777;27329;1430816;1.75;91.67;6.58

2021-04-07;Allemagne;2940279;77755;2638320;2.64;89.73;7.63

2021-04-07;Djibouti;9306;90;7225;0.97;77.64;21.39

2021-04-07;Danemark;234962;2435;223855;1.04;95.27;3.69

2021-04-07;Dominique;165;0;159;0.00;96.36;3.64

2021-04-07;République Dominicaine;254937;3369;214943;1.32;84.31;14.37

2021-04-07;Algérie;118004;3116;82192;2.64;69.65;27.71

2021-04-07;Équateur;339604;17057;290314;5.02;85.49;9.49

2021-04-07;Estonie;111664;976;90551;0.87;81.09;18.03

2021-04-07;Égypte;207293;12290;157450;5.93;75.96;18.12

2021-04-07;Érythrée;3374;10;3138;0.30;93.01;6.70

2021-04-07;Espagne;3326736;76037;150376;2.29;4.52;93.19

2021-04-07;Éthiopie;221544;3058;166135;1.38;74.99;23.63

2021-04-07;Finlande;80416;862;46000;1.07;57.20;41.73

2021-04-07;Fidji;67;2;64;2.99;95.52;1.49

2021-04-07;Îles Féroé;661;1;660;0.15;99.85;0.00

2021-04-07;France;4807570;96676;270057;2.01;5.62;92.37

2021-04-07;Gabon;20265;124;17227;0.61;85.01;14.38

2021-04-07;Royaume-Uni;4377555;127077;9220;2.90;0.21;96.89

2021-04-07;Géorgie;285645;3840;275547;1.34;96.46;2.19

2021-04-07;Grenade;155;1;152;0.65;98.06;1.29

2021-04-07;Guyane Française;17132;93;9995;0.54;58.34;41.12

2021-04-07;Ghana;91009;752;88810;0.83;97.58;1.59

2021-04-07;Gibraltar;4275;94;4171;2.20;97.57;0.23

2021-04-07;Gambie;5564;166;5111;2.98;91.86;5.16

2021-04-07;Guinée;20554;131;18302;0.64;89.04;10.32

2021-04-07;Guadeloupe;11890;177;2242;1.49;18.86;79.66

2021-04-07;Guinée Équatoriale;7059;104;6683;1.47;94.67;3.85

2021-04-07;Grèce;285015;8607;93764;3.02;32.90;64.08

2021-04-07;Guatemala;198374;6928;182408;3.49;91.95;4.56

2021-04-07;Guinée-Bissau;3663;66;3032;1.80;82.77;15.42

2021-04-07;Guyana;10718;250;9473;2.33;88.38;9.28

2021-04-07;Hong-Kong;11539;205;11163;1.78;96.74;1.48

2021-04-07;Honduras;193029;4703;74299;2.44;38.49;59.07

2021-04-07;Croatie;282548;6149;265038;2.18;93.80;4.02

2021-04-07;Haïti;12803;252;11317;1.97;88.39;9.64

2021-04-07;Hongrie;693676;22409;419152;3.23;60.42;36.34

2021-04-07;Indonésie;1547376;42064;1391742;2.72;89.94;7.34

2021-04-07;Irlande;239325;4732;23364;1.98;9.76;88.26

2021-04-07;Israël;835216;6266;824160;0.75;98.68;0.57

2021-04-07;Inde;12928574;166862;11851393;1.29;91.67;7.04

2021-04-07;Iraq;895622;14572;794444;1.63;88.70;9.67

2021-04-07;Iran;1984348;63699;1675891;3.21;84.46;12.33

2021-04-07;Islande;6251;29;6090;0.46;97.42;2.11

2021-04-07;Italie;3700393;112374;3040182;3.04;82.16;14.80

2021-04-07;Jamaïque;41400;631;18444;1.52;44.55;53.93

2021-04-07;Jordanie;650681;7469;570327;1.15;87.65;11.20

2021-04-07;Japon;492860;9286;455226;1.88;92.36;5.75

2021-04-07;Kenya;141365;2276;97194;1.61;68.75;29.64

2021-04-07;Kirghizistan;89438;1512;85496;1.69;95.59;2.72

2021-04-07;Cambodge;2915;22;1824;0.75;62.57;36.67

2021-04-07;Comores;3758;146;3568;3.89;94.94;1.17

2021-04-07;Saint-Kitts-et-Nevis;44;0;44;0.00;100.00;0.00

2021-04-07;Corée du Sud;107598;1758;98360;1.63;91.41;6.95

2021-04-07;Koweït;241469;1379;226026;0.57;93.60;5.82

2021-04-07;Kazakhstan;312558;3258;279014;1.04;89.27;9.69

2021-04-07;Laos;49;0;47;0.00;95.92;4.08
